canonical_reaction_smiles,reaction_display_label_detailed,original_reaction_type,detected_reaction_family,detection_status
CC(=O)c1ccc(F)cc1.Oc1ccc(-c2ccccc2)cc1>>CC(=O)c1ccc(Oc2ccc(-c3ccccc3)cc2)cc1,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COC(=O)c1cc(O)cc(O)c1.O=Cc1c(F)c(F)c(F)c(F)c1F>>COC(=O)c1cc(Oc2c(F)c(F)c(C=O)c(F)c2F)cc(Oc2c(F)c(F)c(C=O)c(F)c2F)c1,(Ar1–F + Ar2–H) OR (Ar1–F + Ar2–OH) →,C_O_Coupling,,ambiguous_reactants
COc1ccccc1Br.Cc1ccc(O)cc1>>COc1ccccc1Oc1ccc(C)cc1,Ar1–Br + Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1cc(C)cc(O)c1.O=C(Nc1ccccc1Cl)C(F)(F)F>>Cc1cc(C)cc(Oc2ccccc2NC(=O)C(F)(F)F)c1,Ar1–Cl + Ar2–OH → Ar1–O–Ar2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCOC(=O)Cc1cccc(O)c1.Clc1ccc(I)cc1>>CCOC(=O)Cc1cccc(Oc2ccc(Cl)cc2)c1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1cc(C)cc(O)c1.N#Cc1ccccc1I>>Cc1cc(C)cc(Oc2ccccc2C#N)c1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1ccccc1O.Clc1ccc(I)cc1>>COc1ccccc1Oc1ccc(Cl)cc1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1ccc(I)cc1.O=[N+]([O-])c1ccc(O)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl.Oc1ccccc1C=NOCc1ccccc1>>O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Oc1ccccc1C=NOCc1ccccc1,Ar1–Cl + Ar2–OH → Ar1–O–Ar2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1.O=[N+]([O-])c1ccc(I)cc1>>CC(C)(C)c1ccc(Oc2ccc([N+](=O)[O-])cc2)c(C(C)(C)C)c1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1ccccc1F.Oc1c(F)cc(F)cc1Br>>Nc1ccccc1Oc1c(F)cc(F)cc1Br,(Ar1–Br + Ar2–H) OR (Ar1–F + Ar2–H) OR (Ar1–F + Ar2–OH) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / Ar–OH) OR (intramolecular Ar–F / Ar–H) OR (intramolecular Ar–F / Ar–OH) →,C_O_Coupling,,ambiguous_reactants
Cc1ccc(O)c(I)c1.O=[N+]([O-])c1cc(C(F)(F)F)ccc1F>>Cc1ccc(Oc2ccc(C(F)(F)F)cc2N)c(I)c1,(Ar1–F + Ar2–H) OR (Ar1–F + Ar2–OH) OR (Ar1–I + Ar2–H) OR (intramolecular Ar–F / Ar–H) OR (intramolecular Ar–I / Ar–H) OR (intramolecular Ar–I / Ar–OH) →,C_O_Coupling,,ambiguous_reactants
N#Cc1ccc(O)cc1.O=[N+]([O-])c1cc(F)cc(C(F)(F)F)c1>>N#Cc1ccc(Oc2cc([N+](=O)[O-])cc(C(F)(F)F)c2)cc1,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1ccc2c(c1O)C(Cc1ccc(OC)c(OC)c1Br)N(C)CC2>>COc1ccc2c(c1OC)Oc1c(OC)ccc3c1C(C2)N(C)CC3,intramolecular (7-membered ring) Ar1–Br / Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COC(=O)[C@H](Cc1ccc(I)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1.COc1ccc(O)cc1>>COC(=O)[C@H](Cc1ccc(Oc2ccc(OC)cc2)cc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1cccc(I)c1.Cc1ccc(N)cc1O>>COc1cccc(Oc2cc(N)ccc2C)c1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1cccc(O)c1.Ic1ccc(NCc2ccccc2)cc1>>Cc1cccc(Oc2ccc(NCc3ccccc3)cc2)c1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)(C)c1ccc(O)cc1.Cc1cccc(I)c1>>Cc1cccc(Oc2ccc(C(C)(C)C)cc2)c1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Oc1c(F)c(F)c(F)c(F)c1N=Nc1c(F)c(F)c(F)c(F)c1F>>Fc1c(F)c(F)c2c(c1F)N=Nc1c(F)c(F)c(F)c(F)c1O2,intramolecular (7-membered ring) Ar1–F / Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CSc1ccc(O)cc1C.O=Cc1cc(Br)ccc1F>>CSc1ccc(Oc2ccc(Br)cc2C=O)cc1C,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Clc1ccc(Cl)cc1.OB(O)c1ccccc1.Oc1ccccc1>>c1ccc(Oc2ccc(-c3ccccc3)cc2)cc1,(Ar1–B(OH)2 + Ar2–OH) OR (Ar1–Cl + Ar2–B(OH)2) OR (Ar1–Cl + Ar2–H) OR (Ar1–Cl + Ar2–OH) OR (intramolecular Ar–Cl / Ar–H) →,C_O_Coupling,,ambiguous_reactants
Cc1cc(Cl)c2ccccc2n1.OC12CC3CC(CC(C3)C1)C2>>Cc1cc(OC23CC4CC(CC(C4)C2)C3)c2ccccc2n1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Clc1ccc2nc(Cl)nc(Cl)c2n1.OC1CCOCC1>>Clc1ccc2nc(Cl)nc(OC3CCOCC3)c2n1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)(C)C(=O)Nc1nc(Cl)c2c(C#N)c[nH]c2n1.CO>>COc1nc(N)nc2[nH]cc(C#N)c12,(HeteroAr–Cl + R–OH) OR (intramolecular HeteroAr1–Cl / AromN–H) OR (intramolecular HeteroAr1–Cl / HeteroAr2–H) OR (intramolecular HeteroAr–Cl / R–C(O)–NHR) →,C_O_Coupling,,ambiguous_reactants
CO.O=Cc1c(Cl)c2ccccc2oc1=O>>COc1c(C=O)c(=O)oc2ccccc12,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Cc1ccc(O)cn1.N#Cc1cc(Cl)ccn1>>Cc1ccc(Oc2ccnc(C#N)c2)cn1,HeteroAr1–Cl + HeteroAr2–OH → HeteroAr1–O–HeteroAr2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCOC(=O)c1ccc(Br)cc1.Oc1ccccc1>>CCOC(=O)c1ccc(Oc2ccccc2)cc1,Ar1–Br + Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO.OCCc1ccc(O)c(Br)c1.[Na]>>COc1cc(CCO)ccc1O,Ar–Br + R–OH → Ar–O–R; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COCCO.O=Cc1cc2ccccc2nc1Cl>>COCCOc1nc2ccccc2cc1C=O,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COCCO.Cc1ccc2cc(C=O)c(Cl)nc2c1>>COCCOc1nc2cc(C)ccc2cc1C=O,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1ccc(C(=O)/C=C/c2ccc(O)cc2)cc1.Clc1ccc2nc(Cl)cnc2c1>>COc1ccc(C(=O)/C=C/c2ccc(Oc3cnc4cc(Cl)ccc4n3)cc2)cc1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Fc1c(F)c(F)c(F)c(F)c1F.N#Cc1ccc(-c2ccc(CCCCO)cc2)cc1>>N#Cc1ccc(-c2ccc(CCCCOc3c(F)c(F)c(F)c(F)c3F)cc2)cc1,Ar–F + R–OH → Ar–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)(C)OC(=O)N1CCC(O)CC1.Cc1c(Cl)ncnc1Cl>>Cc1c(Cl)ncnc1OC1CCN(C(=O)OC(C)(C)C)CC1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1ccc(Cl)nc1.Oc1ccc(F)cc1F>>O=[N+]([O-])c1ccc(Oc2ccc(F)cc2F)nc1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)O.N#Cc1cc(F)c(N)cc1F>>CC(C)Oc1cc(N)c(F)cc1C#N,Ar–F + R–OH → Ar–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
N#Cc1ccc(F)cc1.O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21>>N#Cc1ccc(Oc2ccc3c(c2)Oc2cc(Oc4ccc(C#N)cc4)ccc2C32OC(=O)c3ccccc32)cc1,(Ar1–F + Ar2–H) OR (Ar1–F + Ar2–OH) OR (intramolecular Ar–F / Ar–H) →,C_O_Coupling,,ambiguous_reactants
Cc1cccc(C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)O)c1O>>Cc1cccc2c(=O)c3c(C(=O)O)c(Cl)c(Cl)c(Cl)c3oc12,intramolecular (6-membered ring) Ar1–Cl / Ar2–OH → Ar1–O–Ar2; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCOC(=O)C(CC)C1CC=C(c2ccnc(F)c2F)CC1.CO.[Na]>>CCOC(=O)C(CC)C1CC=C(c2ccnc(OC)c2F)CC1,HeteroAr–F + R–OH → HeteroAr–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1ccc(F)cc1.Oc1ccc(Oc2ccc(O)cc2)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(Oc3ccc(Oc4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,(Ar1–F + Ar2–H) OR (Ar1–F + Ar2–OH) OR (intramolecular Ar–F / Ar–H) →,C_O_Coupling,,ambiguous_reactants
COc1ccc(C(=O)c2cc(C(F)(F)F)ccc2F)c(O)c1>>COc1ccc2c(=O)c3cc(C(F)(F)F)ccc3oc2c1,intramolecular (6-membered ring) Ar1–F / Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCOC(=O)c1ccc(F)cc1.Oc1ccc(F)c(F)c1>>O=C(O)c1ccc(Oc2ccc(F)c(F)c2)cc1,(Ar1–F + Ar2–H) OR (Ar1–F + Ar2–OH) OR (intramolecular Ar–F / Ar–H) OR (intramolecular Ar–F / Ar–OH) →,C_O_Coupling,,ambiguous_reactants
Cc1ccc(O)cc1.N#Cc1ccc(Br)cc1>>Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,(Ar1–Br + Ar2–H) OR (Ar1–Br + Ar2–OH) OR (intramolecular Ar–Br / Ar–H) →,C_O_Coupling,,ambiguous_reactants
CCOC(=O)c1ccc(F)cc1.Oc1ccccc1Br>>O=C(O)c1ccc(Oc2ccccc2Br)cc1,(Ar1–Br + Ar2–H) OR (Ar1–F + Ar2–H) OR (Ar1–F + Ar2–OH) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / Ar–OH) OR (intramolecular Ar–F / Ar–H) →,C_O_Coupling,,ambiguous_reactants
CC(C)(C)OC(=O)NC(CO)C(=O)O.O=[N+]([O-])c1ncccc1F>>CC(C)(C)OC(=O)NC(COc1cccnc1[N+](=O)[O-])C(=O)O,HeteroAr–F + R–OH → HeteroAr–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)O.Cc1nnn(C2CCN(C(=O)OC(C)(C)C)CC2)c1-c1cccc(F)n1>>Cc1nnn(C2CCN(C(=O)OC(C)(C)C)CC2)c1-c1cccc(OC(C)C)n1,HeteroAr–F + R–OH → HeteroAr–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCc1ccc(NC(=O)NC(=O)CSc2nc(Cl)cc(C(F)(F)F)n2)cc1.COc1ccc(O)cc1>>CCc1ccc(NC(=O)NC(=O)CSc2nc(Oc3ccc(OC)cc3)cc(C(F)(F)F)n2)cc1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCc1ccc(NC(=O)NC(=O)CSc2nc(Cl)cc(C(F)(F)F)n2)cc1.Cc1ccc(O)cc1>>CCc1ccc(NC(=O)NC(=O)CSc2nc(Oc3ccc(C)cc3)cc(C(F)(F)F)n2)cc1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(=O)[O-].CC(C)(C)c1ccc(O)cc1.COc1cc(OC)c([I+]c2ccccc2)c(OC)c1>>CC(C)(C)c1ccc(Oc2ccccc2)cc1,,C_O_Coupling,,unavailable
CC(=O)[O-].COc1cc(OC)c([I+]c2ccccc2)c(OC)c1.Oc1ccc2ccccc2c1Br>>Brc1c(Oc2ccccc2)ccc2ccccc12,(Ar1–Br + Ar2–H) OR (intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / Ar–OH) →,C_O_Coupling,,ambiguous_reactants
CO.COc1ccc(-c2cc(=O)c3c(O)c(Br)c(OC)c(Br)c3o2)cc1OC.[Na]>>COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1OC.COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,(Ar–Br + R–OH) OR (intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar–Br / Ar–OH) OR (intramolecular Ar–Br / HeteroAr–H) →,C_O_Coupling,,ambiguous_reactants
Clc1ccnc(Cl)n1.O=C(Nc1ccc(O)cc1)C1(C(=O)Nc2ccc(F)cc2)CC1>>O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Cl)n3)cc2)CC1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO.O=[N+]([O-])c1c(F)cc(Br)cc1F>>COc1cc(Br)cc(F)c1[N+](=O)[O-],Ar–F + R–OH → Ar–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1[I+]c1c(C)noc1C.Cc1ccc(S(=O)(=O)[O-])cc1.Oc1ccccc1.[Na]>>CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1Oc1ccccc1,,C_O_Coupling,,unavailable
CO.O=[N+]([O-])c1c(Br)nn(C2CSC2)c1Br>>COc1c([N+](=O)[O-])c(Br)nn1C1CSC1,HeteroAr–Br + R–OH → HeteroAr–O–R; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCO.COc1cc(C(=O)c2nc(Cl)nc3ccsc23)cc(OC)c1OC.[Na]>>CCOc1nc(C(=O)c2cc(OC)c(OC)c(OC)c2)c2sccc2n1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)Cc1ccc(C(C)C(=O)O)cc1.COC(=O)c1ccc(I)cc1>>COC(=O)c1ccc(OC(=O)C(C)c2ccc(CC(C)C)cc2)cc1,(Ar1–I + Ar2–H) OR (intramolecular Ar–I / Ar–H) →,C_O_Coupling,,ambiguous_reactants
Fc1c(C(F)(F)F)ccnc1Cl.Oc1ccc(Br)c(F)c1F>>Fc1c(Br)ccc(Oc2c(C(F)(F)F)ccnc2Cl)c1F,HeteroAr–F + Ar–OH → HeteroAr–O–Ar; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Clc1ccc2ccccc2n1.OCC#CCCc1ccccc1>>C(#CCOc1ccc2ccccc2n1)CCc1ccccc1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Ic1ccccc1.Oc1ccccc1>>c1ccc(Oc2ccccc2)cc1,Ar1–I + Ar2–OH → Ar1–O–Ar2; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCO.Cc1ccc(-c2cc3nc(NC(C)(C)C)nc(Cl)c3s2)cc1.[Na]>>CCOc1nc(NC(C)(C)C)nc2cc(-c3ccc(C)cc3)sc12,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)O[C@@H]1CO[C@H]2[C@@H]1OC[C@H]2O.Clc1ncc(Cl)c(Cl)n1>>CC(C)O[C@@H]1CO[C@H]2[C@@H]1OC[C@H]2Oc1nc(Cl)ncc1Cl,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCCCCCCc1c(C)c(Br)cc2c3ccccc3n(C)c12.CO.[Na]>>CCCCCCCc1c(C)c(OC)cc2c3ccccc3n(C)c12,Ar–Br + R–OH → Ar–O–R; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1cc(CCc2cc(C)ccc2O)c(Br)c(OC)c1OC>>COc1cc2c(c(OC)c1OC)Oc1ccc(C)cc1CC2,intramolecular (7-membered ring) Ar1–Br / Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
N#Cc1cc(F)c(-n2c(=O)cc(C(F)(F)F)[nH]c2=O)cc1F.Oc1c(F)cccc1F>>N#Cc1cc(F)c(-n2c(=O)cc(C(F)(F)F)[nH]c2=O)cc1Oc1c(F)cccc1F,Ar1–F + Ar2–OH → Ar1–O–Ar2; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1cc(C)c(-n2c(=O)cc(C(F)(F)F)[nH]c2=O)cc1Br.Cc1ccccc1O>>COc1cc(C)c(-n2c(=O)cc(C(F)(F)F)[nH]c2=O)cc1Oc1ccccc1C,Ar1–Br + Ar2–OH → Ar1–O–Ar2; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO.O=S(=O)(Nc1cncc(Cl)c1)c1cc(Br)cnc1Cl.[Na]>>COc1ncc(Br)cc1S(=O)(=O)Nc1cncc(Cl)c1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)(C)OC(=O)N1CCC(CO)CC1.Clc1cnc(-c2cccc(Br)c2)c(-c2cccc(Br)c2)n1>>Brc1cccc(-c2ncc(OCC3CCNCC3)nc2-c2cccc(Br)c2)c1.Cl,(Ar–Br + R–OH) OR (HeteroAr–Cl + R–OH) OR (intramolecular Ar1–Br / Ar2–H) OR (intramolecular Ar–Br / Ar–H) OR (intramolecular Ar–Br / HeteroAr–H) OR (intramolecular HeteroAr–Cl / Ar–H) OR (intramolecular HeteroAr–Cl / HeteroAr–H) →,C_O_Coupling,,ambiguous_reactants
CCCO.N#Cc1cnc(N)cc1F>>CCCOc1cc(N)ncc1C#N,HeteroAr–F + R–OH → HeteroAr–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO.Clc1ccc2c(Cl)ccnc2c1>>COc1ccnc2cc(Cl)ccc12,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCCCCCO.O=[N+]([O-])c1ccc(Br)cc1>>CCCCCCOc1ccc([N+](=O)[O-])cc1,Ar–Br + R–OH → Ar–O–R; edits: C–Br bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(C)(C)OC(=O)N1CCC(O)CC1.C[Si](C)(C)CCOCn1ccc2c(Cl)nc(Cl)nc21>>CC(C)(C)OC(=O)N1CCC(Oc2nc(Cl)nc3c2ccn3COCC[Si](C)(C)C)CC1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1cc2nccc(Cl)c2cc1OC.Oc1ccc(Br)cc1>>COc1cc2nccc(Oc3ccc(Br)cc3)c2cc1OC,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COc1cc2c(Cl)ccnc2cc1OCc1ccccc1.Oc1ccc(Br)cc1F>>COc1cc2c(Oc3ccc(Br)cc3F)ccnc2cc1OCc1ccccc1,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CCO.Cc1ccc(I)c(NC(=O)c2ccc(Br)cn2)c1>>CCOc1ccc(C)cc1NC(=O)c1ccc(Br)cn1,Ar–I + R–OH → Ar–O–R; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
C=C(C)CO.CCOC(=O)c1ccc(I)cc1>>C=C(C)COc1ccc(C(=O)OCC)cc1,Ar–I + R–OH → Ar–O–R; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CN(C)CCCO.C[C@@H](Nc1c(-c2c(F)cc(F)cc2F)c(Cl)nc2ncnn12)C(C)(C)C.O=CO>>C[C@@H](Nc1c(-c2c(F)cc(OCCCN(C)C)cc2F)c(Cl)nc2ncnn12)C(C)(C)C.O=CO,Ar–F + R–OH → Ar–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Clc1ncnc2c1CCCC2.Oc1ccc(Oc2ncnc3c2CCCC3)cc1>>c1nc2c(c(Oc3ccc(Oc4ncnc5c4CCCC5)cc3)n1)CCCC2,HeteroAr–Cl + Ar–OH → HeteroAr–O–Ar; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO.Ic1ccc2c(c1)Cc1ccccc1-2>>COc1ccc2c(c1)Cc1ccccc1-2,Ar–I + R–OH → Ar–O–R; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CO.O=S(=O)(c1ccc(Cl)cc1)c1ccc(I)cc1>>COc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,Ar–I + R–OH → Ar–O–R; edits: C–I bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=[N+]([O-])c1cnccc1Cl.OCC(F)F>>O=[N+]([O-])c1cnccc1OCC(F)F,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
CC(=O)O.COc1ccc([I+]c2ccccc2/N=N/c2ccccc2)cc1.Cc1ccc(S(=O)(=O)[O-])cc1>>CC(=O)Oc1ccccc1/N=N/c1ccccc1,,C_O_Coupling,,unavailable
COc1ccc([I+]c2ccccc2/N=N/c2ccccc2)cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Oc1ccccc1>>c1ccc(/N=N/c2ccccc2Oc2ccccc2)cc1,,C_O_Coupling,,unavailable
Cc1ccc(C=O)c(O)c1.O=S(=O)([O-])C(F)(F)F.c1ccc([I+]c2ccccc2)cc1>>Cc1ccc(C=O)c(Oc2ccccc2)c1,,C_O_Coupling,,unavailable
N#Cc1cc(F)c(Cl)cc1F.OC1CC1>>N#Cc1cc(F)c(Cl)cc1OC1CC1,Ar–F + R–OH → Ar–O–R; edits: C–F bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
Clc1ncnc2sccc12.OCc1ccccn1>>c1ccc(COc2ncnc3sccc23)nc1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
O=P(OCCCc1ccc(Cl)cc1)(c1ccccc1)c1ccccc1.OC(C(F)(F)F)C(F)(F)F>>O=P(OCCCc1ccc(OC(C(F)(F)F)C(F)(F)F)cc1)(c1ccccc1)c1ccccc1,Ar–Cl + R–OH → Ar–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
COC1(C)OOC(c2ccccc2)CC1CO.Cc1cc(=O)n(C2CCCC2)c2nc(Cl)ncc12>>COC1(C)OOC(c2ccccc2)CC1COc1ncc2c(C)cc(=O)n(C3CCCC3)c2n1,HeteroAr–Cl + R–OH → HeteroAr–O–R; edits: C–Cl bond cleavage; C–O bond formation; O–H loss,C_O_Coupling,,exact_reconstruction
